Date,Wind speed m/s
6/15/2024 17:29:11,2.4
6/15/2024 17:29:12,2.4
6/15/2024 17:29:12,0
6/15/2024 17:29:13,1.2
6/15/2024 17:29:13,1.2
6/15/2024 17:29:14,3.6
6/15/2024 17:29:14,2.4
6/15/2024 17:29:15,2.4
6/15/2024 17:29:16,2.4
6/15/2024 17:29:16,2.4
6/15/2024 17:29:17,2.4
6/15/2024 17:29:17,2.4
6/15/2024 17:29:18,2.4
6/15/2024 17:29:18,2.4
6/15/2024 17:29:19,1.2
6/15/2024 17:29:19,2.4
6/15/2024 17:29:20,0
6/15/2024 17:29:20,1.2
6/15/2024 17:29:21,2.4
6/15/2024 17:29:21,2.4
6/15/2024 17:29:22,2.4
6/15/2024 17:29:22,0
6/15/2024 17:29:23,2.4
6/15/2024 17:29:23,2.4
6/15/2024 17:29:24,0
6/15/2024 17:29:24,2.4
6/15/2024 17:29:25,0
6/15/2024 17:29:25,2.4
6/15/2024 17:29:26,0
6/15/2024 17:29:26,2.4
6/15/2024 17:29:27,0
6/15/2024 17:29:27,1.2
6/15/2024 17:29:28,0
6/15/2024 17:29:28,2.4
6/15/2024 17:29:29,0
6/15/2024 17:29:29,0
6/15/2024 17:29:30,2.4
6/15/2024 17:29:30,0
6/15/2024 17:29:31,0
6/15/2024 17:29:31,2.4
6/15/2024 17:29:32,0
6/15/2024 17:29:32,2.4
6/15/2024 17:29:33,0
6/15/2024 17:29:33,2.4
6/15/2024 17:29:34,0
6/15/2024 17:29:34,2.4
6/15/2024 17:29:35,1.2
6/15/2024 17:29:35,0
6/15/2024 17:29:36,3.6
6/15/2024 17:29:36,2.4
6/15/2024 17:29:37,2.4
6/15/2024 17:29:37,0
6/15/2024 17:29:38,3.6
6/15/2024 17:29:38,2.4
6/15/2024 17:29:39,2.4
6/15/2024 17:29:39,2.4
6/15/2024 17:29:40,1.2
6/15/2024 17:29:40,2.4
6/15/2024 17:29:41,1.2
6/15/2024 17:29:41,2.4
6/15/2024 17:29:42,1.2
6/15/2024 17:29:42,2.4
6/15/2024 17:29:43,0
6/15/2024 17:29:43,1.2
6/15/2024 17:29:44,2.4
6/15/2024 17:29:44,2.4
6/15/2024 17:29:45,2.4
6/15/2024 17:29:45,0
6/15/2024 17:29:46,2.4
6/15/2024 17:29:46,2.4
6/15/2024 17:29:47,2.4
6/15/2024 17:29:47,0
6/15/2024 17:29:48,2.4
6/15/2024 17:29:48,0
6/15/2024 17:29:49,2.4
6/15/2024 17:29:49,2.4
6/15/2024 17:29:50,0
6/15/2024 17:29:50,2.4
6/15/2024 17:29:51,0
6/15/2024 17:29:51,2.4
6/15/2024 17:29:52,0
6/15/2024 17:29:52,2.4
6/15/2024 17:29:53,0
6/15/2024 17:29:53,2.4
6/15/2024 17:29:54,2.4
6/15/2024 17:29:54,0
6/15/2024 17:29:55,2.4
6/15/2024 17:29:55,0
6/15/2024 17:29:56,1.2
6/15/2024 17:29:56,2.4
6/15/2024 17:29:57,0
6/15/2024 17:29:57,1.2
6/15/2024 17:29:58,0
6/15/2024 17:29:58,2.4
6/15/2024 17:29:59,0
6/15/2024 17:29:59,2.4
6/15/2024 17:30:00,0
6/15/2024 17:30:00,2.4
6/15/2024 17:30:01,0
6/15/2024 17:30:01,2.4
6/15/2024 17:30:02,2.4
6/15/2024 17:30:02,0
6/15/2024 17:30:03,1.2
6/15/2024 17:30:03,0
6/15/2024 17:30:04,2.4
6/15/2024 17:30:04,2.4
6/15/2024 17:30:05,0
6/15/2024 17:30:05,2.4
6/15/2024 17:30:06,0
6/15/2024 17:30:06,2.4
6/15/2024 17:30:07,1.2
6/15/2024 17:30:07,1.2
6/15/2024 17:30:08,2.4
6/15/2024 17:30:08,1.2
6/15/2024 17:30:09,3.6
6/15/2024 17:30:09,2.4
6/15/2024 17:30:10,1.2
6/15/2024 17:30:10,2.4
6/15/2024 17:30:11,1.2
6/15/2024 17:30:11,2.4
6/15/2024 17:30:12,3.6
6/15/2024 17:30:12,1.2
6/15/2024 17:30:13,3.6
6/15/2024 17:30:13,3.6
6/15/2024 17:30:14,2.4
6/15/2024 17:30:14,3.6
6/15/2024 17:30:15,1.2
6/15/2024 17:30:15,3.6
6/15/2024 17:30:16,2.4
6/15/2024 17:30:16,1.2
6/15/2024 17:30:17,3.6
6/15/2024 17:30:17,2.4
6/15/2024 17:30:18,1.2
6/15/2024 17:30:18,3.6
6/15/2024 17:30:19,2.4
6/15/2024 17:30:19,3.6
6/15/2024 17:30:20,1.2
6/15/2024 17:30:20,3.6
6/15/2024 17:30:21,2.4
6/15/2024 17:30:21,3.6
6/15/2024 17:30:22,1.2
6/15/2024 17:30:22,3.6
6/15/2024 17:30:23,2.4
6/15/2024 17:30:23,3.6
6/15/2024 17:30:24,1.2
6/15/2024 17:30:24,3.6
6/15/2024 17:30:25,2.4
6/15/2024 17:30:25,1.2
6/15/2024 17:30:26,2.4
6/15/2024 17:30:26,3.6
6/15/2024 17:30:27,1.2
6/15/2024 17:30:27,2.4
6/15/2024 17:30:28,3.6
6/15/2024 17:30:28,1.2
6/15/2024 17:30:29,1.2
6/15/2024 17:30:29,3.6
6/15/2024 17:30:30,1.2
6/15/2024 17:30:30,2.4
6/15/2024 17:30:31,1.2
6/15/2024 17:30:31,2.4
6/15/2024 17:30:32,3.6
6/15/2024 17:30:32,1.2
6/15/2024 17:30:33,2.4
6/15/2024 17:30:33,1.2
6/15/2024 17:30:34,2.4
6/15/2024 17:30:34,1.2
6/15/2024 17:30:35,2.4
6/15/2024 17:30:35,0
6/15/2024 17:30:36,1.2
6/15/2024 17:30:36,2.4
6/15/2024 17:30:37,1.2
6/15/2024 17:30:37,0
6/15/2024 17:30:38,1.2
6/15/2024 17:30:38,1.2
6/15/2024 17:30:39,0
6/15/2024 17:30:39,1.2
6/15/2024 17:30:40,0
6/15/2024 17:30:40,2.4
6/15/2024 17:30:41,0
6/15/2024 17:30:41,2.4
6/15/2024 17:30:42,0
6/15/2024 17:30:42,1.2
6/15/2024 17:30:43,0
6/15/2024 17:30:43,2.4
6/15/2024 17:30:44,0
6/15/2024 17:30:44,1.2
6/15/2024 17:30:45,0
6/15/2024 17:30:45,2.4
6/15/2024 17:30:46,1.2
6/15/2024 17:30:46,0
6/15/2024 17:30:47,2.4
6/15/2024 17:30:47,1.2
6/15/2024 17:30:48,0
6/15/2024 17:30:48,2.4
6/15/2024 17:30:49,1.2
6/15/2024 17:30:49,0
6/15/2024 17:30:50,2.4
6/15/2024 17:30:50,1.2
6/15/2024 17:30:51,2.4
6/15/2024 17:30:51,0
6/15/2024 17:30:52,1.2
6/15/2024 17:30:52,2.4
6/15/2024 17:30:53,1.2
6/15/2024 17:30:53,2.4
6/15/2024 17:30:54,1.2
6/15/2024 17:30:54,0
6/15/2024 17:30:55,1.2
6/15/2024 17:30:55,1.2
6/15/2024 17:30:56,2.4
6/15/2024 17:30:56,0
6/15/2024 17:30:57,1.2
6/15/2024 17:30:57,2.4
6/15/2024 17:30:58,0
6/15/2024 17:30:58,1.2
6/15/2024 17:30:59,2.4
6/15/2024 17:30:59,1.2
6/15/2024 17:31:00,2.4
6/15/2024 17:31:00,1.2
6/15/2024 17:31:01,2.4
6/15/2024 17:31:01,1.2
6/15/2024 17:31:02,2.4
6/15/2024 17:31:02,1.2
6/15/2024 17:31:03,2.4
6/15/2024 17:31:03,1.2
6/15/2024 17:31:04,2.4
6/15/2024 17:31:04,1.2
6/15/2024 17:31:05,2.4
6/15/2024 17:31:05,1.2
6/15/2024 17:31:06,2.4
6/15/2024 17:31:06,1.2
6/15/2024 17:31:07,2.4
6/15/2024 17:31:07,1.2
6/15/2024 17:31:08,3.6
6/15/2024 17:31:08,1.2
6/15/2024 17:31:09,1.2
6/15/2024 17:31:09,1.2
6/15/2024 17:31:10,3.6
6/15/2024 17:31:10,1.2
6/15/2024 17:31:11,2.4
6/15/2024 17:31:11,3.6
6/15/2024 17:31:12,1.2
6/15/2024 17:31:12,2.4
6/15/2024 17:31:13,3.6
6/15/2024 17:31:13,1.2
6/15/2024 17:31:14,2.4
6/15/2024 17:31:14,3.6
6/15/2024 17:31:15,1.2
6/15/2024 17:31:15,2.4
6/15/2024 17:31:16,4.8
6/15/2024 17:31:16,1.2
6/15/2024 17:31:17,2.4
6/15/2024 17:31:17,2.4
6/15/2024 17:31:18,4.8
6/15/2024 17:31:18,2.4
6/15/2024 17:31:19,1.2
6/15/2024 17:31:19,2.4
6/15/2024 17:31:20,2.4
6/15/2024 17:31:20,2.4
6/15/2024 17:31:21,1.2
6/15/2024 17:31:21,4.8
6/15/2024 17:31:22,0
6/15/2024 17:31:22,1.2
6/15/2024 17:31:23,2.4
6/15/2024 17:31:23,2.4
6/15/2024 17:31:24,2.4
6/15/2024 17:31:24,1.2
6/15/2024 17:31:25,2.4
6/15/2024 17:31:25,2.4
6/15/2024 17:31:26,2.4
6/15/2024 17:31:26,2.4
6/15/2024 17:31:27,4.8
6/15/2024 17:31:27,2.4
6/15/2024 17:31:28,2.4
6/15/2024 17:31:28,2.4
6/15/2024 17:31:29,2.4
6/15/2024 17:31:30,2.4
6/15/2024 17:31:30,4.8
6/15/2024 17:31:31,0
6/15/2024 17:31:31,2.4
6/15/2024 17:31:32,2.4
6/15/2024 17:31:32,2.4
6/15/2024 17:31:33,2.4
6/15/2024 17:31:33,2.4
6/15/2024 17:31:34,0
6/15/2024 17:31:34,2.4
6/15/2024 17:31:35,2.4
6/15/2024 17:31:35,0
6/15/2024 17:31:36,2.4
6/15/2024 17:31:36,2.4
6/15/2024 17:31:37,0
6/15/2024 17:31:37,2.4
6/15/2024 17:31:38,2.4
6/15/2024 17:31:38,0
6/15/2024 17:31:39,2.4
6/15/2024 17:31:39,0
6/15/2024 17:31:40,2.4
6/15/2024 17:31:40,0
6/15/2024 17:31:41,2.4
6/15/2024 17:31:41,0
6/15/2024 17:31:42,2.4
6/15/2024 17:31:42,0
6/15/2024 17:31:43,0
6/15/2024 17:31:43,2.4
6/15/2024 17:31:44,0
6/15/2024 17:31:44,2.4
6/15/2024 17:31:45,2.4
6/15/2024 17:31:45,2.4
6/15/2024 17:31:46,1.2
6/15/2024 17:31:46,2.4
6/15/2024 17:31:47,1.2
6/15/2024 17:31:47,2.4
6/15/2024 17:31:48,2.4
6/15/2024 17:31:48,3.6
6/15/2024 17:31:49,2.4
6/15/2024 17:31:49,2.4
6/15/2024 17:31:50,2.4
6/15/2024 17:31:50,2.4
6/15/2024 17:31:51,4.8
6/15/2024 17:31:51,2.4
6/15/2024 17:31:52,4.8
6/15/2024 17:31:52,2.4
6/15/2024 17:31:53,4.8
6/15/2024 17:31:53,2.4
6/15/2024 17:31:54,2.4
6/15/2024 17:31:54,4.8
6/15/2024 17:31:55,3.6
6/15/2024 17:31:55,2.4
6/15/2024 17:31:56,2.4
6/15/2024 17:31:56,4.8
6/15/2024 17:31:57,4.8
6/15/2024 17:31:57,4.8
6/15/2024 17:31:58,4.8
6/15/2024 17:31:58,4.8
6/15/2024 17:31:59,4.8
6/15/2024 17:31:59,4.8
6/15/2024 17:32:00,4.8
6/15/2024 17:32:00,4.8
6/15/2024 17:32:01,2.4
6/15/2024 17:32:01,4.8
6/15/2024 17:32:02,4.8
6/15/2024 17:32:02,4.8
6/15/2024 17:32:03,2.4
6/15/2024 17:32:03,3.6
6/15/2024 17:32:04,3.6
6/15/2024 17:32:04,1.2
6/15/2024 17:32:05,4.8
6/15/2024 17:32:05,4.8
6/15/2024 17:32:06,4.8
6/15/2024 17:32:06,2.4
6/15/2024 17:32:07,4.8
6/15/2024 17:32:07,1.2
6/15/2024 17:32:08,4.8
6/15/2024 17:32:08,2.4
6/15/2024 17:32:09,2.4
6/15/2024 17:32:09,4.8
6/15/2024 17:32:10,2.4
6/15/2024 17:32:10,2.4
6/15/2024 17:32:11,2.4
6/15/2024 17:32:11,2.4
6/15/2024 17:32:12,0
6/15/2024 17:32:12,2.4
6/15/2024 17:32:13,2.4
6/15/2024 17:32:13,2.4
6/15/2024 17:32:14,0
6/15/2024 17:32:14,2.4
6/15/2024 17:32:15,2.4
6/15/2024 17:32:15,2.4
6/15/2024 17:32:16,0
6/15/2024 17:32:16,4.8
6/15/2024 17:32:17,2.4
6/15/2024 17:32:17,1.2
6/15/2024 17:32:18,4.8
6/15/2024 17:32:18,2.4
6/15/2024 17:32:19,4.8
6/15/2024 17:32:19,4.8
6/15/2024 17:32:20,4.8
6/15/2024 17:32:20,3.6
6/15/2024 17:32:21,4.8
6/15/2024 17:32:21,4.8
6/15/2024 17:32:22,2.4
6/15/2024 17:32:22,4.8
6/15/2024 17:32:23,4.8
6/15/2024 17:32:23,2.4
6/15/2024 17:32:24,2.4
6/15/2024 17:32:24,4.8
6/15/2024 17:32:25,2.4
6/15/2024 17:32:25,2.4
6/15/2024 17:32:26,2.4
6/15/2024 17:32:26,2.4
6/15/2024 17:32:27,2.4
6/15/2024 17:32:27,2.4
6/15/2024 17:32:28,2.4
6/15/2024 17:32:28,2.4
6/15/2024 17:32:29,2.4
6/15/2024 17:32:29,2.4
6/15/2024 17:32:30,2.4
6/15/2024 17:32:30,1.2
6/15/2024 17:32:31,2.4
6/15/2024 17:32:31,1.2
6/15/2024 17:32:32,3.6
6/15/2024 17:32:32,2.4
6/15/2024 17:32:33,1.2
6/15/2024 17:32:33,2.4
6/15/2024 17:32:34,4.8
6/15/2024 17:32:34,1.2
6/15/2024 17:32:35,4.8
6/15/2024 17:32:35,2.4
6/15/2024 17:32:36,2.4
6/15/2024 17:32:36,4.8
6/15/2024 17:32:37,2.4
6/15/2024 17:32:37,4.8
6/15/2024 17:32:38,2.4
6/15/2024 17:32:38,2.4
6/15/2024 17:32:39,4.8
6/15/2024 17:32:39,2.4
6/15/2024 17:32:40,4.8
6/15/2024 17:32:40,2.4
6/15/2024 17:32:41,2.4
6/15/2024 17:32:41,2.4
6/15/2024 17:32:42,4.8
6/15/2024 17:32:42,2.4
6/15/2024 17:32:43,2.4
6/15/2024 17:32:43,2.4
6/15/2024 17:32:44,2.4
6/15/2024 17:32:44,2.4
6/15/2024 17:32:45,2.4
6/15/2024 17:32:45,2.4
6/15/2024 17:32:46,0
6/15/2024 17:32:46,2.4
6/15/2024 17:32:47,2.4
6/15/2024 17:32:47,2.4
6/15/2024 17:32:48,1.2
6/15/2024 17:32:48,0
6/15/2024 17:32:49,1.2
6/15/2024 17:32:49,1.2
6/15/2024 17:32:50,2.4
6/15/2024 17:32:50,1.2
6/15/2024 17:32:51,1.2
6/15/2024 17:32:51,1.2
6/15/2024 17:32:52,1.2
6/15/2024 17:32:52,1.2
6/15/2024 17:32:53,2.4
6/15/2024 17:32:53,3.6
6/15/2024 17:32:54,1.2
6/15/2024 17:32:54,3.6
6/15/2024 17:32:55,1.2
6/15/2024 17:32:55,2.4
6/15/2024 17:32:56,3.6
6/15/2024 17:32:56,1.2
6/15/2024 17:32:57,3.6
6/15/2024 17:32:57,3.6
6/15/2024 17:32:58,3.6
6/15/2024 17:32:58,4.8
6/15/2024 17:32:59,3.6
6/15/2024 17:32:59,3.6
6/15/2024 17:33:00,6
6/15/2024 17:33:00,2.4
6/15/2024 17:33:01,3.6
6/15/2024 17:33:01,3.6
6/15/2024 17:33:02,3.6
6/15/2024 17:33:02,2.4
6/15/2024 17:33:03,3.6
6/15/2024 17:33:03,3.6
6/15/2024 17:33:04,2.4
6/15/2024 17:33:04,4.8
6/15/2024 17:33:05,4.8
6/15/2024 17:33:05,2.4
6/15/2024 17:33:06,4.8
6/15/2024 17:33:06,4.8
6/15/2024 17:33:07,4.8
6/15/2024 17:33:07,3.6
6/15/2024 17:33:08,3.6
6/15/2024 17:33:08,2.4
6/15/2024 17:33:09,4.8
6/15/2024 17:33:09,4.8
6/15/2024 17:33:10,4.8
6/15/2024 17:33:10,4.8
6/15/2024 17:33:11,2.4
6/15/2024 17:33:11,1.2
6/15/2024 17:33:12,3.6
6/15/2024 17:33:12,6
6/15/2024 17:33:13,2.4
6/15/2024 17:33:13,4.8
6/15/2024 17:33:14,4.8
6/15/2024 17:33:14,4.8
6/15/2024 17:33:15,3.6
6/15/2024 17:33:15,3.6
6/15/2024 17:33:16,4.8
6/15/2024 17:33:16,2.4
6/15/2024 17:33:17,4.8
6/15/2024 17:33:17,4.8
6/15/2024 17:33:18,4.8
6/15/2024 17:33:18,4.8
6/15/2024 17:33:19,4.8
6/15/2024 17:33:19,4.8
6/15/2024 17:33:20,4.8
6/15/2024 17:33:20,2.4
6/15/2024 17:33:21,2.4
6/15/2024 17:33:21,3.6
6/15/2024 17:33:22,4.8
6/15/2024 17:33:22,2.4
6/15/2024 17:33:23,4.8
6/15/2024 17:33:23,4.8
6/15/2024 17:33:24,4.8
6/15/2024 17:33:24,2.4
6/15/2024 17:33:25,4.8
6/15/2024 17:33:25,2.4
6/15/2024 17:33:26,4.8
6/15/2024 17:33:26,2.4
6/15/2024 17:33:27,4.8
6/15/2024 17:33:27,2.4
6/15/2024 17:33:28,3.6
6/15/2024 17:33:28,2.4
6/15/2024 17:33:29,2.4
6/15/2024 17:33:29,2.4
6/15/2024 17:33:30,2.4
6/15/2024 17:33:30,2.4
6/15/2024 17:33:31,2.4
6/15/2024 17:33:31,2.4
6/15/2024 17:33:32,2.4
6/15/2024 17:33:32,2.4
6/15/2024 17:33:33,2.4
6/15/2024 17:33:33,2.4
6/15/2024 17:33:34,2.4
6/15/2024 17:33:34,2.4
6/15/2024 17:33:35,0
6/15/2024 17:33:35,1.2
6/15/2024 17:33:36,2.4
6/15/2024 17:33:36,2.4
6/15/2024 17:33:37,0
6/15/2024 17:33:37,2.4
6/15/2024 17:33:38,2.4
6/15/2024 17:33:38,2.4
6/15/2024 17:33:39,2.4
6/15/2024 17:33:39,0
6/15/2024 17:33:40,2.4
6/15/2024 17:33:40,2.4
6/15/2024 17:33:41,3.6
6/15/2024 17:33:41,2.4
6/15/2024 17:33:42,1.2
6/15/2024 17:33:43,2.4
6/15/2024 17:33:43,2.4
6/15/2024 17:33:44,4.8
6/15/2024 17:33:44,2.4
6/15/2024 17:33:45,2.4
6/15/2024 17:33:45,4.8
6/15/2024 17:33:46,2.4
6/15/2024 17:33:46,2.4
6/15/2024 17:33:47,2.4
6/15/2024 17:33:47,4.8
6/15/2024 17:33:48,2.4
6/15/2024 17:33:48,2.4
6/15/2024 17:33:49,2.4
6/15/2024 17:33:49,2.4
6/15/2024 17:33:50,2.4
6/15/2024 17:33:50,2.4
6/15/2024 17:33:51,2.4
6/15/2024 17:33:51,1.2
6/15/2024 17:33:52,1.2
6/15/2024 17:33:52,1.2
6/15/2024 17:33:53,2.4
6/15/2024 17:33:53,2.4
6/15/2024 17:33:54,1.2
6/15/2024 17:33:54,2.4
6/15/2024 17:33:55,2.4
6/15/2024 17:33:55,0
6/15/2024 17:33:56,2.4
6/15/2024 17:33:56,2.4
6/15/2024 17:33:57,2.4
6/15/2024 17:33:57,2.4
6/15/2024 17:33:58,0
6/15/2024 17:33:58,2.4
6/15/2024 17:33:59,1.2
6/15/2024 17:33:59,2.4
6/15/2024 17:34:00,2.4
6/15/2024 17:34:00,0
6/15/2024 17:34:01,2.4
6/15/2024 17:34:01,2.4
6/15/2024 17:34:02,0
6/15/2024 17:34:02,2.4
6/15/2024 17:34:03,1.2
6/15/2024 17:34:03,0
6/15/2024 17:34:04,2.4
6/15/2024 17:34:04,2.4
6/15/2024 17:34:05,0
6/15/2024 17:34:05,2.4
6/15/2024 17:34:06,2.4
6/15/2024 17:34:06,2.4
6/15/2024 17:34:07,0
6/15/2024 17:34:07,2.4
6/15/2024 17:34:08,2.4
6/15/2024 17:34:08,2.4
6/15/2024 17:34:09,2.4
6/15/2024 17:34:09,2.4
6/15/2024 17:34:10,2.4
6/15/2024 17:34:10,2.4
6/15/2024 17:34:11,4.8
6/15/2024 17:34:11,2.4
6/15/2024 17:34:12,2.4
6/15/2024 17:34:12,2.4
6/15/2024 17:34:13,1.2
6/15/2024 17:34:13,0
6/15/2024 17:34:14,2.4
6/15/2024 17:34:14,2.4
6/15/2024 17:34:15,2.4
6/15/2024 17:34:15,2.4
6/15/2024 17:34:16,2.4
6/15/2024 17:34:16,2.4
6/15/2024 17:34:17,0
6/15/2024 17:34:17,2.4
6/15/2024 17:34:18,2.4
6/15/2024 17:34:18,0
6/15/2024 17:34:19,1.2
6/15/2024 17:34:19,0
6/15/2024 17:34:20,2.4
6/15/2024 17:34:20,2.4
6/15/2024 17:34:21,0
6/15/2024 17:34:21,2.4
6/15/2024 17:34:22,2.4
6/15/2024 17:34:22,2.4
6/15/2024 17:34:23,0
6/15/2024 17:34:23,2.4
6/15/2024 17:34:24,2.4
6/15/2024 17:34:24,1.2
6/15/2024 17:34:25,0
6/15/2024 17:34:25,2.4
6/15/2024 17:34:26,2.4
6/15/2024 17:34:26,2.4
6/15/2024 17:34:27,2.4
6/15/2024 17:34:27,2.4
6/15/2024 17:34:28,0
6/15/2024 17:34:28,2.4
6/15/2024 17:34:29,2.4
6/15/2024 17:34:29,2.4
6/15/2024 17:34:30,2.4
6/15/2024 17:34:30,2.4
6/15/2024 17:34:31,2.4
6/15/2024 17:34:31,3.6
6/15/2024 17:34:32,2.4
6/15/2024 17:34:32,4.8
6/15/2024 17:34:33,3.6
6/15/2024 17:34:33,2.4
6/15/2024 17:34:34,4.8
6/15/2024 17:34:34,4.8
6/15/2024 17:34:35,2.4
6/15/2024 17:34:35,4.8
6/15/2024 17:34:36,2.4
6/15/2024 17:34:36,3.6
6/15/2024 17:34:37,4.8
6/15/2024 17:34:37,2.4
6/15/2024 17:34:38,4.8
6/15/2024 17:34:38,4.8
6/15/2024 17:34:39,4.8
6/15/2024 17:34:39,1.2
6/15/2024 17:34:40,4.8
6/15/2024 17:34:40,2.4
6/15/2024 17:34:41,4.8
6/15/2024 17:34:41,4.8
6/15/2024 17:34:42,1.2
6/15/2024 17:34:42,4.8
6/15/2024 17:34:43,4.8
6/15/2024 17:34:43,4.8
6/15/2024 17:34:44,2.4
6/15/2024 17:34:44,4.8
6/15/2024 17:34:45,3.6
6/15/2024 17:34:45,2.4
6/15/2024 17:34:46,2.4
6/15/2024 17:34:46,3.6
6/15/2024 17:34:47,2.4
6/15/2024 17:34:47,2.4
6/15/2024 17:34:48,4.8
6/15/2024 17:34:48,2.4
6/15/2024 17:34:49,4.8
6/15/2024 17:34:49,2.4
6/15/2024 17:34:50,4.8
6/15/2024 17:34:50,2.4
6/15/2024 17:34:51,4.8
6/15/2024 17:34:51,4.8
6/15/2024 17:34:52,2.4
6/15/2024 17:34:52,4.8
6/15/2024 17:34:53,2.4
6/15/2024 17:34:53,4.8
6/15/2024 17:34:54,2.4
6/15/2024 17:34:54,2.4
6/15/2024 17:34:55,2.4
6/15/2024 17:34:55,3.6
6/15/2024 17:34:56,2.4
6/15/2024 17:34:56,2.4
6/15/2024 17:34:57,2.4
6/15/2024 17:34:57,2.4
6/15/2024 17:34:58,2.4
6/15/2024 17:34:58,2.4
6/15/2024 17:34:59,4.8
6/15/2024 17:34:59,2.4
6/15/2024 17:35:00,2.4
6/15/2024 17:35:00,2.4
6/15/2024 17:35:01,2.4
6/15/2024 17:35:01,2.4
6/15/2024 17:35:02,0
6/15/2024 17:35:02,2.4
6/15/2024 17:35:03,2.4
6/15/2024 17:35:03,2.4
6/15/2024 17:35:04,0
6/15/2024 17:35:04,2.4
6/15/2024 17:35:05,1.2
6/15/2024 17:35:05,0
6/15/2024 17:35:06,2.4
6/15/2024 17:35:06,0
6/15/2024 17:35:07,2.4
6/15/2024 17:35:07,2.4
6/15/2024 17:35:08,0
6/15/2024 17:35:08,2.4
6/15/2024 17:35:09,0
6/15/2024 17:35:09,2.4
6/15/2024 17:35:10,0
6/15/2024 17:35:10,2.4
6/15/2024 17:35:11,0
6/15/2024 17:35:11,2.4
6/15/2024 17:35:12,0
6/15/2024 17:35:12,2.4
6/15/2024 17:35:13,0
6/15/2024 17:35:13,0
6/15/2024 17:35:14,2.4
6/15/2024 17:35:14,0
6/15/2024 17:35:15,0
6/15/2024 17:35:15,0
6/15/2024 17:35:16,2.4
6/15/2024 17:35:16,0
6/15/2024 17:35:17,0
6/15/2024 17:35:17,2.4
6/15/2024 17:35:18,0
6/15/2024 17:35:18,0
6/15/2024 17:35:19,0
6/15/2024 17:35:19,2.4
6/15/2024 17:35:20,0
6/15/2024 17:35:20,0
6/15/2024 17:35:21,2.4
6/15/2024 17:35:21,0
6/15/2024 17:35:22,2.4
6/15/2024 17:35:22,0
6/15/2024 17:35:23,2.4
6/15/2024 17:35:23,0
6/15/2024 17:35:24,2.4
6/15/2024 17:35:24,0
6/15/2024 17:35:25,2.4
6/15/2024 17:35:25,0
6/15/2024 17:35:26,0
6/15/2024 17:35:26,2.4
6/15/2024 17:35:27,2.4
6/15/2024 17:35:27,0
6/15/2024 17:35:28,2.4
6/15/2024 17:35:28,1.2
6/15/2024 17:35:29,2.4
6/15/2024 17:35:29,2.4
6/15/2024 17:35:30,2.4
6/15/2024 17:35:30,2.4
6/15/2024 17:35:31,2.4
6/15/2024 17:35:31,4.8
6/15/2024 17:35:32,2.4
6/15/2024 17:35:32,4.8
6/15/2024 17:35:33,2.4
6/15/2024 17:35:33,2.4
6/15/2024 17:35:34,1.2
6/15/2024 17:35:34,2.4
6/15/2024 17:35:35,3.6
6/15/2024 17:35:35,2.4
6/15/2024 17:35:36,2.4
6/15/2024 17:35:36,2.4
6/15/2024 17:35:37,2.4
6/15/2024 17:35:37,2.4
6/15/2024 17:35:38,2.4
6/15/2024 17:35:38,2.4
6/15/2024 17:35:39,2.4
6/15/2024 17:35:39,2.4
6/15/2024 17:35:40,2.4
6/15/2024 17:35:40,1.2
6/15/2024 17:35:41,0
6/15/2024 17:35:41,2.4
6/15/2024 17:35:42,2.4
6/15/2024 17:35:42,2.4
6/15/2024 17:35:43,0
6/15/2024 17:35:43,2.4
6/15/2024 17:35:44,2.4
6/15/2024 17:35:44,2.4
6/15/2024 17:35:45,2.4
6/15/2024 17:35:45,2.4
6/15/2024 17:35:46,4.8
6/15/2024 17:35:46,0
6/15/2024 17:35:47,4.8
6/15/2024 17:35:47,2.4
6/15/2024 17:35:48,2.4
6/15/2024 17:35:48,2.4
6/15/2024 17:35:49,1.2
6/15/2024 17:35:49,2.4
6/15/2024 17:35:50,2.4
6/15/2024 17:35:50,2.4
6/15/2024 17:35:51,4.8
6/15/2024 17:35:51,2.4
6/15/2024 17:35:52,2.4
6/15/2024 17:35:52,2.4
6/15/2024 17:35:53,2.4
6/15/2024 17:35:53,2.4
6/15/2024 17:35:54,2.4
6/15/2024 17:35:54,2.4
6/15/2024 17:35:55,2.4
6/15/2024 17:35:55,0
6/15/2024 17:35:56,2.4
6/15/2024 17:35:56,2.4
6/15/2024 17:35:57,2.4
6/15/2024 17:35:57,2.4
6/15/2024 17:35:58,3.6
6/15/2024 17:35:59,4.8
6/15/2024 17:35:59,2.4
6/15/2024 17:36:00,2.4
6/15/2024 17:36:00,4.8
6/15/2024 17:36:01,2.4
6/15/2024 17:36:01,2.4
6/15/2024 17:36:02,2.4
6/15/2024 17:36:02,2.4
6/15/2024 17:36:03,4.8
6/15/2024 17:36:03,2.4
6/15/2024 17:36:04,2.4
6/15/2024 17:36:04,2.4
6/15/2024 17:36:05,2.4
6/15/2024 17:36:05,0
6/15/2024 17:36:06,2.4
6/15/2024 17:36:06,2.4
6/15/2024 17:36:07,2.4
6/15/2024 17:36:07,1.2
6/15/2024 17:36:08,2.4
6/15/2024 17:36:08,4.8
6/15/2024 17:36:09,2.4
6/15/2024 17:36:09,2.4
6/15/2024 17:36:10,2.4
6/15/2024 17:36:10,4.8
6/15/2024 17:36:11,4.8
6/15/2024 17:36:11,2.4
