duration1,duration2,temperature,humidity,speedlevel
565,567,27.3,57.6,0
564,560,27.3,57.6,0
565,561,27.3,57.7,0
568,561,27.3,57.7,0
571,561,27.3,57.7,0
570,560,27.3,57.7,0
570,560,27.3,57.7,0
570,567,27.3,57.7,0
565,566,27.3,57.8,0
564,567,27.3,57.8,0
564,567,27.3,57.6,0
564,560,27.3,57.6,0
564,560,27.3,57.6,0
570,561,27.3,57.6,0
571,560,27.3,57.8,0
570,567,27.3,57.8,0
565,566,27.3,57.8,0
564,567,27.3,57.8,0
564,567,27.3,57.8,0
564,560,27.3,57.8,0
565,561,27.3,57.7,0
570,561,27.3,57.7,0
571,561,27.3,57.7,0
570,565,27.3,57.7,0
571,566,27.2,57.7,0
564,567,27.2,57.7,0
564,567,27.3,58,0
564,560,27.3,58,0
565,560,27.3,57.8,0
570,561,27.3,57.8,0
571,561,27.3,57.9,0
570,560,27.3,57.9,0
571,560,27.3,58,0
571,566,27.3,58,0
564,567,27.3,57.9,0
564,567,27.3,57.9,0
564,566,27.3,58,0
564,560,27.3,58,0
565,560,27.3,57.9,0
564,560,27.3,57.9,0
564,560,27.3,58.1,0
570,561,27.3,58.1,0
571,560,27.3,58.2,0
570,560,27.3,58.2,0
571,567,27.3,58.2,0
570,566,27.3,58.2,0
564,567,27.3,58.2,0
564,567,27.3,58.2,0
564,567,27.4,58,0
564,561,27.4,58,0
564,561,27.3,57.9,0
564,560,27.3,57.9,0
565,561,27.3,58.2,0
570,560,27.3,58.2,0
571,560,27.2,58.1,0
570,567,27.2,58.1,0
570,567,27.3,58.1,0
564,566,27.3,58.1,0
565,567,27.3,58.2,0
564,567,27.3,58.2,0
564,566,27.2,58,0
564,560,27.2,58,0
564,560,27.3,58,0
571,560,27.3,58,0
571,561,27.3,58.1,0
571,567,27.3,58.1,0
571,567,27.3,58.3,0
570,567,27.3,58.3,0
571,567,27.3,58.2,0
564,567,27.3,58.2,0
565,567,27.3,58.2,0
564,566,27.3,58.2,0
565,567,27.3,58.1,0
564,560,27.3,58.1,0
564,560,27.3,57.9,0
564,561,27.3,57.9,0
564,560,27.3,58.2,0
570,560,27.3,58.2,0
570,560,27.4,58,0
570,566,27.4,58,0
571,567,27.3,57.9,0
564,566,27.3,57.9,0
565,566,27.3,57.7,0
564,567,27.3,57.7,0
564,566,27.3,57.9,0
564,561,27.3,57.9,0
564,560,27.3,57.6,0
570,560,27.3,57.6,0
571,561,27.3,57.9,0
570,561,27.3,57.9,0
571,561,27.3,57.8,0
571,567,27.3,57.8,0
565,567,27.2,57.9,0
564,567,27.2,57.9,0
565,567,27.3,57.9,0
564,561,27.3,57.9,0
564,561,27.3,57.9,0
564,560,27.3,57.9,0
564,560,27.3,57.9,0
565,561,27.3,57.9,0
565,560,27.2,57.9,0
570,560,27.2,57.9,0
570,561,27.3,58,0
564,567,27.3,58,0
564,566,27.3,57.9,0
564,567,27.3,57.9,0
565,567,27.2,58,0
564,560,27.2,58,0
564,561,27.3,57.8,0
565,560,27.3,57.8,0
570,561,27.3,58.1,0
570,560,27.3,58.1,0
571,561,27.3,57.9,0
570,567,27.3,57.9,0
571,566,27.3,57.8,0
564,567,27.3,57.8,0
564,567,27.3,57.8,0
564,566,27.3,57.8,0
564,561,27.3,57.7,0
564,561,27.3,57.7,0
564,560,27.2,57.5,0
571,561,27.2,57.5,0
571,561,27.2,57.5,0
570,560,27.2,57.5,0
571,561,27.3,57.6,0
564,567,27.3,57.6,0
564,567,27.3,57.5,0
565,566,27.3,57.5,0
564,566,27.3,57.6,0
564,560,27.3,57.6,0
565,560,27.3,57.5,0
564,560,27.3,57.5,0
564,561,27.3,57.7,0
570,560,27.3,57.7,0
570,560,27.3,57.8,0
570,561,27.3,57.8,0
571,567,27.3,57.8,0
564,566,27.3,57.8,0
565,566,27.3,57.9,0
564,567,27.3,57.9,0
565,567,27.2,58.2,0
564,561,27.2,58.2,0
565,561,27.3,58.2,0
564,560,27.3,58.2,0
565,561,27.3,57.9,0
571,561,27.3,57.9,0
571,561,27.2,58.2,0
570,567,27.2,58.2,0
571,567,27.3,58,0
564,566,27.3,58,0
565,567,27.2,57.8,0
564,560,27.2,57.8,0
564,561,27.2,57.8,0
571,560,27.2,57.8,0
570,561,27.3,57.8,0
570,561,27.3,57.8,0
571,562,27.3,57.4,0
571,567,27.3,57.4,0
571,567,27.2,57.5,0
564,567,27.2,57.5,0
565,566,27.3,57.4,0
564,567,27.3,57.4,0
564,567,27.3,57.2,0
564,560,27.3,57.2,0
564,560,27.3,57.2,0
564,560,27.3,57.2,0
571,560,27.2,57.1,0
570,561,27.2,57.1,0
571,560,27.3,57,0
571,561,27.3,57,0
571,567,27.3,57.1,0
570,566,27.3,57.1,0
571,567,27.3,57.1,0
570,567,27.3,57.1,0
571,567,27.2,57.1,0
571,567,27.2,57.1,0
571,567,27.3,56.8,0
564,567,27.3,56.8,0
564,567,27.3,56.8,0
564,560,27.3,56.8,0
564,561,27.2,56.9,0
571,560,27.2,56.9,0
571,560,27.3,56.9,0
571,560,27.3,56.9,0
570,560,27.3,56.7,0
571,560,27.3,56.7,0
571,561,27.3,57,0
571,566,27.3,57,0
571,567,27.3,57.1,0
570,566,27.3,57.1,0
570,566,27.3,57,0
564,567,27.3,57,0
565,567,27.3,57.2,0
565,561,27.3,57.2,0
565,560,27.3,57,0
564,560,27.3,57,0
565,560,27.2,57,0
571,561,27.2,57,0
571,561,27.3,57.1,0
571,560,27.3,57.1,0
571,560,27.3,57.1,0
570,561,27.3,57.1,0
571,561,27.3,57.2,0
571,567,27.3,57.2,0
571,567,27.2,57.1,0
570,567,27.2,57.1,0
571,567,27.2,57.2,0
564,567,27.2,57.2,0
565,567,27.3,57.2,0
564,561,27.3,57.2,0
564,561,27.3,57.3,0
564,561,27.3,57.3,0
565,561,27.3,57.2,0
570,560,27.3,57.2,0
571,560,27.2,57.4,0
570,561,27.2,57.4,0
570,560,27.2,57.3,0
570,567,27.2,57.3,0
565,566,27.2,57.2,0
564,566,27.2,57.2,0
564,567,27.2,57.4,0
564,567,27.2,57.4,0
564,564,27.2,57.2,0
564,560,27.2,57.2,0
564,560,27.2,57.1,0
564,560,27.2,57.1,0
564,561,27.3,56.9,0
570,560,27.3,56.9,0
571,560,27.2,57.1,0
570,561,27.2,57.1,0
570,561,27.3,57.1,0
571,560,27.3,57.1,0
571,561,27.2,56.8,0
571,566,27.2,56.8,0
571,566,27.2,57,0
564,566,27.2,57,0
564,566,27.2,56.8,0
564,560,27.2,56.8,0
564,561,27.3,56.8,0
564,560,27.3,56.8,0
565,560,27.2,57,0
570,561,27.2,57,0
570,560,27.3,57,0
570,563,27.3,57,0
571,567,27.2,56.9,0
564,567,27.2,56.9,0
565,567,27.2,56.9,0
564,567,27.2,56.9,0
565,567,27.3,56.9,0
565,561,27.3,56.9,0
564,560,27.3,56.8,0
564,560,27.3,56.8,0
570,561,27.2,56.8,0
570,560,27.2,56.8,0
571,561,27.2,57,0
570,567,27.2,57,0
571,567,27.2,56.8,0
564,566,27.2,56.8,0
564,566,27.2,56.7,0
565,560,27.2,56.7,0
565,560,27.3,57.2,0
564,560,27.3,57.2,0
565,561,27.2,56.8,0
571,560,27.2,56.8,0
571,561,27.2,56.7,0
571,567,27.2,56.7,0
570,567,27.3,56.9,0
570,567,27.3,56.9,0
564,567,27.2,56.9,0
564,567,27.2,56.9,0
564,567,27.3,56.9,0
564,561,27.3,56.9,0
564,561,27.2,57,0
564,560,27.2,57,0
565,561,27.2,57.2,0
571,560,27.2,57.2,0
571,560,27.2,57.1,0
570,561,27.2,57.1,0
571,561,27.2,57.1,0
571,561,27.2,57.1,0
571,566,27.2,57.3,0
564,567,27.2,57.3,0
565,567,27.2,57.3,0
564,567,27.2,57.3,0
564,567,27.3,57.6,0
564,560,27.3,57.6,0
564,561,27.3,57.4,0
571,561,27.3,57.4,0
571,560,27.3,57.6,0
570,567,27.3,57.6,0
571,566,27.3,57.7,0
564,567,27.3,57.7,0
564,566,27.2,57.8,0
564,560,27.2,57.8,0
564,560,27.2,57.8,0
571,560,27.2,57.8,0
570,561,27.3,57.8,0
570,567,27.3,57.8,0
571,567,27.2,57.8,0
564,566,27.2,57.8,0
565,566,27.3,58.1,0
564,560,27.3,58.1,0
564,561,27.2,58.1,0
565,560,27.2,58.1,0
565,560,27.1,58,0
571,561,27.1,58,0
571,560,27.3,57.9,0
570,561,27.3,57.9,0
570,560,27.3,57.9,0
570,567,27.3,57.9,0
571,567,27.1,58.1,0
571,566,27.1,58.1,0
570,567,27.2,57.7,0
564,567,27.2,57.7,0
565,566,27.2,57.8,0
564,560,27.2,57.8,0
564,561,27.3,58.1,0
570,561,27.3,58.1,0
571,560,27.2,57.8,0
571,566,27.2,57.8,0
570,567,27.3,58,0
565,566,27.3,58,0
564,567,27.2,58.1,0
564,560,27.2,58.1,0
565,560,27.2,57.9,0
571,560,27.2,57.9,0
571,561,27.3,58.1,0
571,560,27.3,58.1,0
571,561,27.2,58,0
571,567,27.2,58,0
565,567,27.2,58,0
564,567,27.2,58,0
564,567,27.3,58,0
564,560,27.3,58,0
564,561,27.3,58.1,0
570,560,27.3,58.1,0
571,560,27.3,58.3,0
570,561,27.3,58.3,0
570,560,27.2,58,0
570,567,27.2,58,0
571,567,27.3,58,0
564,567,27.3,58,0
565,567,27.2,58.1,0
564,561,27.2,58.1,0
565,560,27.2,58.1,0
570,560,27.2,58.1,0
571,561,27.2,58.2,0
570,567,27.2,58.2,0
571,566,27.3,58.3,0
570,567,27.3,58.3,0
571,567,27.3,58.2,0
564,566,27.3,58.2,0
564,567,27.1,58.3,0
564,566,27.1,58.3,0
564,567,27.3,58,0
564,560,27.3,58,0
564,560,27.2,58.1,0
571,560,27.2,58.1,0
571,560,27.2,58.1,0
571,566,27.2,58.1,0
570,567,27.2,58.2,0
564,566,27.2,58.2,0
565,567,27.2,58.1,0
564,561,27.2,58.1,0
565,560,27.3,57.8,0
564,560,27.3,57.8,0
571,560,27.2,58,0
571,560,27.2,58,0
571,560,27.3,57.8,0
570,567,27.3,57.8,0
564,567,27.2,58.1,0
564,566,27.2,58.1,0
565,567,27.3,57.8,0
564,560,27.3,57.8,0
564,560,27.2,57.8,0
571,561,27.2,57.8,0
571,561,27.2,57.6,0
570,566,27.2,57.6,0
571,567,27.3,57.8,0
564,566,27.3,57.8,0
564,566,27.3,58,0
564,560,27.3,58,0
564,560,27.2,57.8,0
570,560,27.2,57.8,0
570,560,27.2,57.8,0
570,566,27.2,57.8,0
571,567,27.2,57.7,0
564,567,27.2,57.7,0
564,567,27.3,57.7,0
564,560,27.3,57.7,0
565,561,27.3,57.9,0
564,560,27.3,57.9,0
564,560,27.2,57.7,0
570,566,27.2,57.7,0
571,567,27.2,57.7,0
564,567,27.2,57.7,0
564,567,27.2,57.9,0
564,560,27.2,57.9,0
565,560,27.2,57.7,0
570,560,27.2,57.7,0
571,561,27.3,57.7,0
571,560,27.3,57.7,0
571,567,27.3,57.7,0
564,566,27.3,57.7,0
564,567,27.2,57.7,0
564,560,27.2,57.7,0
565,560,27.2,57.5,0
564,561,27.2,57.5,0
564,560,27.3,57.7,0
570,560,27.3,57.7,0
571,560,27.3,57.9,0
570,560,27.3,57.9,0
571,561,27.2,57.6,0
564,566,27.2,57.6,0
565,566,27.2,57.8,0
564,560,27.2,57.8,0
564,560,27.2,57.6,0
570,561,27.2,57.6,0
571,560,27.2,57.8,0
570,567,27.2,57.8,0
571,567,27.2,57.6,0
564,567,27.2,57.6,0
565,566,27.2,57.9,0
564,561,27.2,57.9,0
564,561,27.2,57.9,0
564,561,27.2,57.9,0
565,561,27.2,57.6,0
570,567,27.2,57.6,0
571,567,27.3,57.8,0
564,567,27.3,57.8,0
564,567,27.2,57.5,0
564,566,27.2,57.5,0
564,567,27.2,57.9,0
564,560,27.2,57.9,0
564,560,27.2,57.7,0
571,561,27.2,57.7,0
571,560,27.2,57.8,0
570,567,27.2,57.8,0
571,566,27.3,57.6,0
564,567,27.3,57.6,0
564,567,27.2,57.6,0
564,561,27.2,57.6,0
565,561,27.3,57.7,0
570,561,27.3,57.7,0
570,561,27.3,57.8,0
570,567,27.3,57.8,0
570,567,27.2,57.5,0
564,567,27.2,57.5,0
564,567,27.3,57.6,0
564,561,27.3,57.6,0
564,561,27.2,57.6,0
571,561,27.2,57.6,0
570,560,27.3,57.7,0
570,566,27.3,57.7,0
570,567,27.3,57.7,0
564,566,27.3,57.7,0
564,567,27.2,57.6,0
564,560,27.2,57.6,0
564,560,27.3,57.7,0
571,561,27.3,57.7,0
571,560,27.2,57.5,0
571,560,27.2,57.5,0
570,560,27.2,57.6,0
570,567,27.2,57.6,0
565,566,27.3,57.6,0
564,561,27.3,57.6,0
565,560,27.2,57.4,0
564,561,27.2,57.4,0
564,560,27.2,57.5,0
564,560,27.2,57.5,0
571,560,27.3,57.5,0
570,560,27.3,57.5,0
571,560,27.2,57.4,0
570,560,27.2,57.4,0
571,560,27.2,57.4,0
570,567,27.2,57.4,0
571,567,27.3,57.2,0
564,567,27.3,57.2,0
565,567,27.2,57.5,0
564,566,27.2,57.5,0
564,567,27.2,57.4,0
564,561,27.2,57.4,0
565,561,27.2,57.3,0
570,560,27.2,57.3,0
571,560,27.3,57.4,0
570,560,27.3,57.4,0
571,560,27.3,57.4,0
570,567,27.3,57.4,0
571,567,27.3,57.4,0
571,566,27.3,57.4,0
570,566,27.3,57.2,0
564,567,27.3,57.2,0
564,566,27.3,57.3,0
564,560,27.3,57.3,0
564,561,27.3,57.2,0
564,561,27.3,57.2,0
565,561,27.3,57.2,0
570,561,27.3,57.2,0
571,561,27.2,57.1,0
570,561,27.2,57.1,0
571,560,27.3,57,0
570,566,27.3,57,0
571,567,27.3,57.2,0
564,566,27.3,57.2,0
564,566,27.2,57.3,0
564,560,27.2,57.3,0
564,560,27.3,57,0
564,560,27.3,57,0
565,560,27.2,57,0
570,560,27.2,57,0
570,561,27.3,57,0
570,561,27.3,57,0
571,561,27.2,57.1,0
570,566,27.2,57.1,0
570,567,27.3,57.1,0
570,567,27.3,57.1,0
571,567,27.3,57.1,0
571,566,27.3,57.1,0
571,567,27.3,57.1,0
571,567,27.3,57.1,0
564,567,27.3,57.2,0
564,566,27.3,57.2,0
565,566,27.2,57.3,0
564,561,27.2,57.3,0
564,561,27.3,57.3,0
564,561,27.3,57.3,0
564,560,27.3,57.3,0
570,560,27.3,57.3,0
571,561,27.3,57.3,0
570,560,27.3,57.3,0
570,561,27.3,57.3,0
570,567,27.3,57.3,0
570,566,27.3,57.3,0
570,567,27.3,57.3,0
570,567,27.3,57.6,0
564,567,27.3,57.6,0
564,561,27.3,57.2,0
564,560,27.3,57.2,0
564,561,27.3,57.5,0
564,560,27.3,57.5,0
564,561,27.3,57.6,0
570,561,27.3,57.6,0
571,561,27.3,57.5,0
570,566,27.3,57.5,0
571,567,27.3,57.5,0
571,567,27.3,57.5,0
570,567,27.3,57.4,0
570,567,27.3,57.4,0
571,567,27.3,57.7,0
564,567,27.3,57.7,0
564,567,27.3,57.6,0
564,560,27.3,57.6,0
564,561,27.3,57.6,0
570,560,27.3,57.6,0
571,561,27.2,57.4,0
570,566,27.2,57.4,0
570,566,27.3,57.4,0
564,567,27.3,57.4,0
564,567,27.4,57.5,0
564,566,27.4,57.5,0
565,567,27.2,57.4,0
564,560,27.2,57.4,0
565,561,27.3,57.6,0
570,561,27.3,57.6,0
571,560,27.2,57.4,0
570,560,27.2,57.4,0
571,560,27.3,57.5,0
570,561,27.3,57.5,0
570,560,27.3,57.5,0
570,560,27.3,57.5,0
571,562,27.3,57.4,0
570,566,27.3,57.4,0
571,567,27.3,57.2,0
564,567,27.3,57.2,0
565,567,27.2,57.3,0
564,561,27.2,57.3,0
564,560,27.3,57.4,0
564,561,27.3,57.4,0
564,560,27.3,57.2,0
570,561,27.3,57.2,0
571,560,27.2,57.2,0
570,560,27.2,57.2,0
571,561,27.3,57.3,0
570,567,27.3,57.3,0
570,567,27.3,57.3,0
564,566,27.3,57.3,0
564,567,27.3,57.3,0
564,567,27.3,57.3,0
564,567,27.3,57.4,0
564,567,27.3,57.4,0
565,566,27.3,57.5,0
564,565,27.3,57.5,0
564,560,27.3,57.3,0
564,560,27.3,57.3,0
565,560,27.3,57.4,0
564,560,27.3,57.4,0
564,561,27.3,57.4,0
570,561,27.3,57.4,0
571,561,27.2,57.5,0
570,560,27.2,57.5,0
571,560,27.4,57.5,0
570,560,27.4,57.5,0
571,566,27.2,57.4,0
570,567,27.2,57.4,0
564,567,27.3,57.4,0
564,567,27.3,57.4,0
564,566,27.3,57.5,0
564,567,27.3,57.5,0
564,567,27.3,57.4,0
564,567,27.3,57.4,0
564,567,27.3,57.2,0
564,561,27.3,57.2,0
565,560,27.3,57.3,0
564,560,27.3,57.3,0
570,561,27.3,57.2,0
570,560,27.3,57.2,0
570,561,27.3,57.4,0
570,567,27.3,57.4,0
571,567,27.2,57.2,0
564,566,27.2,57.2,0
565,567,27.3,57.5,0
564,567,27.3,57.5,0
564,567,27.3,57.3,0
564,566,27.3,57.3,0
564,567,27.3,57.3,0
564,567,27.3,57.3,0
564,561,27.3,57.4,0
564,560,27.3,57.4,0
564,560,27.3,57.1,0
564,560,27.3,57.1,0
565,560,27.3,57.6,0
570,561,27.3,57.6,0
571,561,27.3,57.3,0
570,560,27.3,57.3,0
571,566,27.3,57.4,0
570,567,27.3,57.4,0
571,567,27.3,57.3,0
564,567,27.3,57.3,0
565,567,27.3,57.1,0
564,566,27.3,57.1,0
564,567,27.3,57.2,0
564,561,27.3,57.2,0
564,560,27.3,57.3,0
564,560,27.3,57.3,0
565,561,27.3,57.4,0
564,561,27.3,57.4,0
564,560,27.3,57.3,0
570,561,27.3,57.3,0
571,560,27.3,57.3,0
570,560,27.3,57.3,0
571,561,27.2,57.5,0
570,567,27.2,57.5,0
570,566,27.2,57.4,0
564,567,27.2,57.4,0
564,566,27.3,57.3,0
564,567,27.3,57.3,0
564,566,27.2,57.7,0
564,560,27.2,57.7,0
565,560,27.3,57.5,0
564,560,27.3,57.5,0
564,561,27.3,57.3,0
571,560,27.3,57.3,0
571,560,27.3,57.4,0
570,560,27.3,57.4,0
571,560,27.3,57.4,0
571,560,27.3,57.4,0
571,567,27.3,57.4,0
570,566,27.3,57.4,0
570,567,27.1,57.4,0
564,567,27.1,57.4,0
565,566,27.3,57.6,0
564,561,27.3,57.6,0
564,561,27.3,57.6,0
570,560,27.3,57.6,0
571,561,27.3,57.5,0
570,560,27.3,57.5,0
571,560,27.4,57.3,0
571,560,27.4,57.3,0
571,560,27.3,57.6,0
564,567,27.3,57.6,0
564,567,27.3,57.5,0
564,567,27.3,57.5,0
565,567,27.3,57.6,0
564,561,27.3,57.6,0
564,561,27.3,57.6,0
570,560,27.3,57.6,0
571,560,27.2,57.4,0
570,567,27.2,57.4,0
571,566,27.3,57.4,0
571,566,27.3,57.4,0
565,567,27.3,57.3,0
565,567,27.3,57.3,0
565,566,27.3,57.5,0
564,566,27.3,57.5,0
564,567,27.3,57.3,0
564,567,27.3,57.3,0
565,567,27.3,57.4,0
564,561,27.3,57.4,0
565,560,27.3,57.6,0
570,560,27.3,57.6,0
571,560,27.3,57.5,0
571,561,27.3,57.5,0
571,560,27.3,57.5,0
571,560,27.3,57.5,0
571,561,27.3,57.5,0
571,561,27.3,57.5,0
570,561,27.3,57.7,0
570,566,27.3,57.7,0
571,566,27.3,57.6,0
564,567,27.3,57.6,0
565,567,27.3,57.6,0
564,561,27.3,57.6,0
565,561,27.3,57.5,0
564,560,27.3,57.5,0
571,561,27.3,57.4,0
570,561,27.3,57.4,0
570,561,27.3,57.7,0
571,567,27.3,57.7,0
571,567,27.3,57.7,0
564,567,27.3,57.7,0
565,567,27.4,57.5,0
564,567,27.4,57.5,0
565,566,27.3,57.5,0
564,567,27.3,57.5,0
565,567,27.3,57.9,0
564,566,27.3,57.9,0
565,561,27.3,57.6,0
564,560,27.3,57.6,0
571,560,27.3,57.5,0
570,561,27.3,57.5,0
571,561,27.3,57.6,0
571,567,27.3,57.6,0
571,567,27.3,57.6,0
564,567,27.3,57.6,0
564,566,27.4,57.6,0
564,560,27.4,57.6,0
565,560,27.3,57.6,0
570,561,27.3,57.6,0
570,561,27.3,57.7,0
570,566,27.3,57.7,0
570,566,27.3,57.5,0
570,566,27.3,57.5,0
571,567,27.3,57.6,0
564,567,27.3,57.6,0
564,566,27.3,57.5,0
564,567,27.3,57.5,0
564,560,27.3,57.7,0
564,560,27.3,57.7,0
565,561,27.3,57.5,0
564,560,27.3,57.5,0
564,560,27.3,57.5,0
564,560,27.3,57.5,0
564,561,27.3,57.6,0
571,560,27.3,57.6,0
570,567,27.2,57.6,0
564,567,27.2,57.6,0
564,567,27.3,57.6,0
564,560,27.3,57.6,0
564,560,27.3,57.7,0
570,560,27.3,57.7,0
571,560,27.4,57.8,0
570,561,27.4,57.8,0
570,562,27.3,57.5,0
570,567,27.3,57.5,0
570,567,27.4,57.7,0
564,567,27.4,57.7,0
564,566,27.3,57.7,0
564,566,27.3,57.7,0
564,567,27.3,57.6,0
564,561,27.3,57.6,0
568,564,27,58.8,14.5
594,561,27,58.8,14.5
594,561,27,58.7,14.5
573,561,27,58.7,14.5
597,560,27.1,58.8,14.5
600,557,27.1,58.8,14.5
