duration1,duration2,temperature,Humidity,Direction,Velocity
563,571,27.5,65.1,105,12.05
564,572,27.6,65.3,105,12.05
564,565,27.6,65.3,105,12.05
564,565,27.6,65.1,105,12.05
563,562,27.6,65.1,105,12.05
571,565,27.5,64.9,105,12.05
572,563,27.5,64.9,105,12.05
570,565,27.5,65,105,12.05
570,565,27.5,65,105,12.05
571,565,27.6,64.9,105,12.05
567,595,27.6,64.9,105,12.05
564,571,27.5,65.1,105,12.05
563,595,27.5,65.1,105,12.05
564,569,27.5,65.1,105,12.05
564,572,27.5,65.1,105,12.05
564,572,27.6,65.1,105,12.05
566,565,27.6,65.1,105,12.05
564,565,27.5,64.9,105,12.05
564,565,27.5,64.9,105,12.05
564,566,27.5,65,105,12.05
570,565,27.5,65,105,12.05
571,565,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,562,27.5,64.8,105,12.05
570,569,27.5,64.8,105,12.05
571,571,27.6,64.8,105,12.05
570,571,27.6,64.8,105,12.05
570,572,27.5,65,105,12.05
564,569,27.5,65,105,12.05
565,572,27.6,64.9,105,12.05
566,566,27.6,64.9,105,12.05
564,566,27.6,64.6,105,12.05
564,566,27.6,64.6,105,12.05
564,565,27.5,64.7,105,12.05
563,562,27.5,64.7,105,12.05
564,565,27.6,64.6,105,12.05
573,562,27.6,64.6,105,12.05
571,562,27.5,64.7,105,12.05
570,563,27.5,64.7,105,12.05
570,562,27.5,64.8,105,12.05
596,565,27.5,64.8,105,12.05
570,562,27.6,64.8,105,12.05
596,568,27.6,64.8,105,12.05
570,571,27.5,64.8,105,12.05
567,569,27.5,64.8,105,12.05
564,568,27.5,64.7,105,12.05
563,568,27.5,64.7,105,12.05
564,568,27.5,65,105,12.05
563,569,27.5,65,105,12.05
564,563,27.5,64.7,105,12.05
564,565,27.5,64.7,105,12.05
567,562,27.6,64.8,105,12.05
564,565,27.6,64.8,105,12.05
564,562,27.6,64.8,105,12.05
563,562,27.6,64.8,105,12.05
588,565,27.5,64.9,105,12.05
564,565,27.5,64.9,105,12.05
571,565,27.6,64.6,105,12.05
569,565,27.6,64.6,105,12.05
571,565,27.6,64.8,105,12.05
569,566,27.6,64.8,105,12.05
570,571,27.5,64.8,105,12.05
596,569,27.5,64.8,105,12.05
571,571,27.6,64.8,105,12.05
563,571,27.6,64.8,105,12.05
564,571,27.6,64.6,105,12.05
563,572,27.6,64.6,105,12.05
564,572,27.6,64.9,105,12.05
563,565,27.6,64.9,105,12.05
564,565,27.6,64.6,105,12.05
563,566,27.6,64.6,105,12.05
564,565,27.6,64.7,105,12.05
590,565,27.6,64.7,105,12.05
570,565,27.6,64.9,105,12.05
570,565,27.6,64.9,105,12.05
571,569,27.5,64.7,105,12.05
593,562,27.5,64.7,105,12.05
570,590,27.5,65.1,105,12.05
570,572,27.5,65.1,105,12.05
570,595,27.5,65,105,12.05
564,571,27.5,65,105,12.05
565,569,27.6,64.6,105,12.05
563,571,27.6,64.6,105,12.05
564,571,27.5,64.6,105,12.05
566,562,27.5,64.6,105,12.05
564,565,27.5,64.9,105,12.05
563,565,27.5,64.9,105,12.05
561,565,27.5,64.7,105,12.05
564,565,27.5,64.7,105,12.05
564,565,27.6,64.8,105,12.05
564,565,27.6,64.8,105,12.05
564,565,27.5,64.6,105,12.05
570,565,27.5,64.6,105,12.05
594,566,27.6,64.5,105,12.05
570,565,27.6,64.5,105,12.05
571,566,27.6,64.9,105,12.05
564,568,27.6,64.9,105,12.05
564,572,27.6,64.9,105,12.05
563,565,27.6,64.9,105,12.05
564,565,27.6,64.8,105,12.05
563,565,27.6,64.8,105,12.05
564,562,27.6,64.6,105,12.05
564,563,27.6,64.6,105,12.05
564,565,27.6,64.7,105,12.05
570,566,27.6,64.7,105,12.05
594,565,27.6,64.9,105,12.05
570,568,27.6,64.9,105,12.05
570,572,27.5,64.8,105,12.05
597,572,27.5,64.8,105,12.05
570,571,27.6,64.9,105,12.05
563,571,27.6,64.9,105,12.05
564,571,27.6,64.8,105,12.05
564,593,27.6,64.8,105,12.05
564,569,27.5,64.7,105,12.05
590,568,27.5,64.7,105,12.05
564,568,27.7,64.5,105,12.05
564,563,27.7,64.5,105,12.05
564,565,27.5,64.8,105,12.05
564,562,27.5,64.8,105,12.05
564,562,27.6,64.7,105,12.05
567,562,27.6,64.7,105,12.05
564,562,27.6,64.5,105,12.05
570,586,27.6,64.5,105,12.05
571,562,27.6,64.8,105,12.05
572,566,27.6,64.8,105,12.05
594,562,27.5,64.7,105,12.05
570,563,27.5,64.7,105,12.05
570,565,27.6,64.8,105,12.05
570,572,27.6,64.8,105,12.05
570,571,27.5,64.5,105,12.05
570,571,27.5,64.5,105,12.05
564,572,27.5,64.5,105,12.05
563,571,27.5,64.5,105,12.05
564,569,27.5,64.8,105,12.05
563,569,27.5,64.8,105,12.05
567,595,27.6,64.6,105,12.05
563,565,27.6,64.6,105,12.05
564,562,27.5,64.9,105,12.05
564,562,27.5,64.9,105,12.05
564,565,27.6,64.8,105,12.05
563,565,27.6,64.8,105,12.05
564,562,27.6,64.9,105,12.05
570,565,27.6,64.9,105,12.05
570,589,27.5,65.1,105,12.05
570,565,27.5,65.1,105,12.05
570,565,27.6,64.9,105,12.05
564,595,27.6,64.9,105,12.05
564,572,27.5,64.7,105,12.05
563,571,27.5,64.7,105,12.05
565,572,27.6,64.6,105,12.05
564,572,27.6,64.6,105,12.05
564,572,27.5,64.9,105,12.05
563,569,27.5,64.9,105,12.05
564,568,27.6,64.8,105,12.05
564,565,27.6,64.8,105,12.05
564,565,27.5,64.6,105,12.05
564,565,27.5,64.6,105,12.05
564,565,27.6,64.8,105,12.05
564,565,27.6,64.8,105,12.05
567,565,27.6,64.9,105,12.05
570,565,27.6,64.9,105,12.05
571,565,27.5,64.6,105,12.05
570,572,27.5,64.6,105,12.05
571,571,27.6,64.6,105,12.05
564,572,27.6,64.6,105,12.05
564,572,27.6,64.7,105,12.05
564,571,27.6,64.7,105,12.05
564,571,27.6,64.7,105,12.05
564,572,27.6,64.7,105,12.05
564,568,27.6,64.8,105,12.05
563,571,27.6,64.8,105,12.05
564,562,27.6,64.8,105,12.05
563,563,27.6,64.8,105,12.05
564,566,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
564,563,27.6,64.7,105,12.05
593,565,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,562,27.7,64.6,105,12.05
593,562,27.7,64.6,105,12.05
594,562,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,572,27.6,64.6,105,12.05
570,568,27.6,64.7,105,12.05
570,572,27.6,64.7,105,12.05
564,568,27.5,64.5,105,12.05
566,568,27.5,64.5,105,12.05
564,568,27.5,64.5,105,12.05
566,571,27.5,64.5,105,12.05
567,569,27.5,64.6,105,12.05
563,569,27.5,64.6,105,12.05
565,562,27.6,64.7,105,12.05
590,562,27.6,64.7,105,12.05
564,565,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
564,566,27.6,64.5,105,12.05
573,565,27.6,64.5,105,12.05
570,562,27.6,64.6,105,12.05
596,562,27.6,64.6,105,12.05
571,565,27.6,64.5,105,12.05
569,569,27.6,64.5,105,12.05
570,569,27.6,64.5,105,12.05
564,572,27.6,64.5,105,12.05
565,568,27.6,64.8,105,12.05
564,568,27.6,64.8,105,12.05
564,572,27.7,64.6,105,12.05
564,571,27.7,64.6,105,12.05
564,569,27.5,64.7,105,12.05
564,571,27.5,64.7,105,12.05
564,569,27.6,64.6,105,12.05
563,565,27.6,64.6,105,12.05
564,562,27.6,64.5,105,12.05
564,566,27.6,64.5,105,12.05
564,562,27.6,64.6,105,12.05
570,562,27.6,64.6,105,12.05
570,562,27.6,64.6,105,12.05
570,589,27.6,64.6,105,12.05
570,565,27.6,64.7,105,12.05
570,569,27.6,64.7,105,12.05
571,571,27.6,64.4,105,12.05
563,571,27.6,64.4,105,12.05
564,568,27.6,64.8,105,12.05
563,569,27.6,64.8,105,12.05
564,571,27.6,64.6,105,12.05
564,571,27.6,64.6,105,12.05
564,571,27.6,64.5,105,12.05
563,565,27.6,64.5,105,12.05
564,565,27.6,64.4,105,12.05
564,565,27.6,64.4,105,12.05
573,565,27.6,64.6,105,12.05
570,562,27.6,64.6,105,12.05
570,565,27.6,64.9,105,12.05
570,569,27.6,64.9,105,12.05
571,595,27.6,64.5,105,12.05
563,572,27.6,64.5,105,12.05
564,571,27.6,64.7,105,12.05
564,571,27.6,64.7,105,12.05
564,571,27.6,64.6,105,12.05
564,572,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
565,565,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
593,589,27.6,64.6,105,12.05
570,565,27.6,64.5,105,12.05
573,562,27.6,64.5,105,12.05
570,565,27.6,64.5,105,12.05
570,572,27.6,64.5,105,12.05
594,571,27.6,64.7,105,12.05
570,572,27.6,64.7,105,12.05
570,572,27.6,64.3,105,12.05
563,571,27.6,64.3,105,12.05
564,568,27.6,64.6,105,12.05
564,572,27.6,64.6,105,12.05
564,571,27.6,64.4,105,12.05
564,562,27.6,64.4,105,12.05
564,565,27.6,64.7,105,12.05
563,565,27.6,64.7,105,12.05
564,562,27.6,64.4,105,12.05
570,565,27.6,64.4,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.6,64.2,105,12.05
570,572,27.6,64.2,105,12.05
570,596,27.6,64.5,105,12.05
567,568,27.6,64.5,105,12.05
564,571,27.6,64.5,105,12.05
563,569,27.6,64.5,105,12.05
564,594,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
566,565,27.6,64.6,105,12.05
564,589,27.6,64.6,105,12.05
563,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,562,27.6,64.6,105,12.05
571,589,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
571,565,27.6,64.5,105,12.05
570,596,27.6,64.5,105,12.05
571,569,27.6,64.6,105,12.05
564,595,27.6,64.6,105,12.05
564,569,27.6,64.7,105,12.05
563,572,27.6,64.7,105,12.05
565,569,27.6,64.7,105,12.05
564,572,27.6,64.7,105,12.05
564,571,27.5,64.7,105,12.05
564,572,27.5,64.7,105,12.05
564,571,27.6,64.7,105,12.05
564,571,27.6,64.7,105,12.05
564,565,27.6,64.7,105,12.05
564,565,27.6,64.7,105,12.05
565,589,27.5,64.6,105,12.05
564,565,27.5,64.6,105,12.05
564,565,27.6,64.5,105,12.05
570,565,27.6,64.5,105,12.05
570,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.6,64.9,105,12.05
564,568,27.6,64.9,105,12.05
564,569,27.6,64.4,105,12.05
563,569,27.6,64.4,105,12.05
564,568,27.6,64.5,105,12.05
564,562,27.6,64.5,105,12.05
588,565,27.6,64.7,105,12.05
564,565,27.6,64.7,105,12.05
564,565,27.6,64.6,105,12.05
564,566,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,562,27.6,64.6,105,12.05
571,565,27.6,64.5,105,12.05
570,569,27.6,64.5,105,12.05
570,572,27.6,64.5,105,12.05
564,595,27.6,64.5,105,12.05
561,571,27.7,64.6,105,12.05
567,569,27.7,64.6,105,12.05
564,572,27.6,64.7,105,12.05
564,572,27.6,64.7,105,12.05
564,595,27.6,64.4,105,12.05
590,566,27.6,64.4,105,12.05
588,565,27.5,64.5,105,12.05
564,565,27.5,64.5,105,12.05
564,565,27.6,64.4,105,12.05
564,565,27.6,64.4,105,12.05
564,565,27.7,64.7,105,12.05
564,565,27.7,64.7,105,12.05
564,565,27.6,64.7,105,12.05
563,565,27.6,64.7,105,12.05
570,565,27.7,64.6,105,12.05
570,565,27.7,64.6,105,12.05
570,565,27.7,64.5,105,12.05
572,565,27.7,64.5,105,12.05
571,565,27.6,64.6,105,12.05
570,571,27.6,64.6,105,12.05
571,571,27.6,64.4,105,12.05
573,571,27.6,64.4,105,12.05
590,568,27.6,64.5,105,12.05
564,569,27.6,64.5,105,12.05
587,571,27.6,64.6,105,12.05
563,572,27.6,64.6,105,12.05
564,571,27.7,64.4,105,12.05
564,565,27.7,64.4,105,12.05
564,565,27.6,64.6,105,12.05
564,589,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
569,565,27.6,64.6,105,12.05
573,565,27.6,64.8,105,12.05
573,589,27.6,64.8,105,12.05
597,563,27.7,64.3,105,12.05
569,565,27.7,64.3,105,12.05
571,589,27.6,64.3,105,12.05
596,571,27.6,64.3,105,12.05
570,571,27.6,64.4,105,12.05
563,571,27.6,64.4,105,12.05
564,571,27.6,64.6,105,12.05
566,571,27.6,64.6,105,12.05
564,572,27.6,64.3,105,12.05
563,592,27.6,64.3,105,12.05
564,568,27.6,64.5,105,12.05
563,566,27.6,64.5,105,12.05
564,589,27.6,64.3,105,12.05
566,565,27.6,64.3,105,12.05
564,565,27.6,64.4,105,12.05
570,565,27.6,64.4,105,12.05
570,565,27.5,64.5,105,12.05
572,565,27.5,64.5,105,12.05
573,562,27.6,64.4,105,12.05
569,568,27.6,64.4,105,12.05
574,569,27.6,64.5,105,12.05
563,568,27.6,64.5,105,12.05
564,568,27.6,64.4,105,12.05
564,566,27.6,64.4,105,12.05
588,568,27.6,64.4,105,12.05
564,565,27.6,64.4,105,12.05
564,562,27.6,64.5,105,12.05
570,589,27.6,64.5,105,12.05
564,562,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.7,64.5,105,12.05
570,562,27.7,64.5,105,12.05
570,565,27.6,64.6,105,12.05
570,563,27.6,64.6,105,12.05
570,572,27.5,64.6,105,12.05
570,568,27.5,64.6,105,12.05
570,572,27.6,64.6,105,12.05
563,595,27.6,64.6,105,12.05
564,571,27.6,64.5,105,12.05
563,568,27.6,64.5,105,12.05
564,569,27.6,64.7,105,12.05
563,565,27.6,64.7,105,12.05
564,565,27.6,64.4,105,12.05
563,565,27.6,64.4,105,12.05
564,565,27.6,64.4,105,12.05
570,589,27.6,64.4,105,12.05
570,562,27.7,64.7,105,12.05
570,562,27.7,64.7,105,12.05
571,565,27.6,64.5,105,12.05
570,566,27.6,64.5,105,12.05
571,589,27.6,64.7,105,12.05
570,562,27.6,64.7,105,12.05
570,572,27.6,64.5,105,12.05
570,571,27.6,64.5,105,12.05
564,572,27.6,64.5,105,12.05
564,572,27.6,64.5,105,12.05
564,571,27.6,64.6,105,12.05
564,572,27.6,64.6,105,12.05
565,572,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
564,589,27.6,64.6,105,12.05
564,565,27.6,64.3,105,12.05
570,565,27.6,64.3,105,12.05
570,565,27.6,64.6,105,12.05
570,589,27.6,64.6,105,12.05
570,565,27.7,64.7,105,12.05
596,565,27.7,64.7,105,12.05
573,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,568,27.6,64.6,105,12.05
570,568,27.6,64.6,105,12.05
571,568,27.5,64.5,105,12.05
570,571,27.5,64.5,105,12.05
564,596,27.6,64.5,105,12.05
563,571,27.6,64.5,105,12.05
564,571,27.6,64.5,105,12.05
566,562,27.6,64.5,105,12.05
588,565,27.5,64.6,105,12.05
590,562,27.5,64.6,105,12.05
564,565,27.7,64.5,105,12.05
566,565,27.7,64.5,105,12.05
564,565,27.5,64.7,105,12.05
590,565,27.5,64.7,105,12.05
564,562,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
564,565,27.6,64.5,105,12.05
570,565,27.6,64.5,105,12.05
570,589,27.6,64.4,105,12.05
570,569,27.6,64.4,105,12.05
570,572,27.6,64.4,105,12.05
573,568,27.6,64.4,105,12.05
564,572,27.6,64.3,105,12.05
564,572,27.6,64.3,105,12.05
564,571,27.6,64.4,105,12.05
563,562,27.6,64.4,105,12.05
564,566,27.6,64.5,105,12.05
567,565,27.6,64.5,105,12.05
565,562,27.6,64.5,105,12.05
570,562,27.6,64.5,105,12.05
570,565,27.5,64.4,105,12.05
570,565,27.5,64.4,105,12.05
570,562,27.6,64.5,105,12.05
570,569,27.6,64.5,105,12.05
570,569,27.6,64.6,105,12.05
564,568,27.6,64.6,105,12.05
564,572,27.6,64.5,105,12.05
564,568,27.6,64.5,105,12.05
564,572,27.6,64.4,105,12.05
566,565,27.6,64.4,105,12.05
564,562,27.6,64.5,105,12.05
564,565,27.6,64.5,105,12.05
571,589,27.7,64.5,105,12.05
570,565,27.7,64.5,105,12.05
570,562,27.6,64.6,105,12.05
596,563,27.6,64.6,105,12.05
570,565,27.6,64.7,105,12.05
570,589,27.6,64.7,105,12.05
570,562,27.6,64.7,105,12.05
570,571,27.6,64.7,105,12.05
571,568,27.6,64.5,105,12.05
563,572,27.6,64.5,105,12.05
564,568,27.6,64.6,105,12.05
563,571,27.6,64.6,105,12.05
564,571,27.6,64.5,105,12.05
563,565,27.6,64.5,105,12.05
564,565,27.7,64.5,105,12.05
564,562,27.7,64.5,105,12.05
564,565,27.6,64.6,105,12.05
563,565,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
596,562,27.6,64.6,105,12.05
570,565,27.6,64.8,105,12.05
570,562,27.6,64.8,105,12.05
570,562,27.6,64.6,105,12.05
570,563,27.6,64.6,105,12.05
570,571,27.6,64.6,105,12.05
570,572,27.6,64.6,105,12.05
570,572,27.6,64.5,105,12.05
564,571,27.6,64.5,105,12.05
564,571,27.6,64.7,105,12.05
564,572,27.6,64.7,105,12.05
564,571,27.7,64.7,105,12.05
563,572,27.7,64.7,105,12.05
564,571,27.7,64.6,105,12.05
563,571,27.7,64.6,105,12.05
564,571,27.6,64.7,105,12.05
563,566,27.6,64.7,105,12.05
564,565,27.7,64.6,105,12.05
564,565,27.7,64.6,105,12.05
565,562,27.6,64.6,105,12.05
564,565,27.6,64.6,105,12.05
564,566,27.6,64.5,105,12.05
570,565,27.6,64.5,105,12.05
570,565,27.6,64.7,105,12.05
570,562,27.6,64.7,105,12.05
571,562,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
570,569,27.6,64.6,105,12.05
569,572,27.6,64.6,105,12.05
594,571,27.6,64.6,105,12.05
590,572,27.6,64.6,105,12.05
564,571,27.6,64.5,105,12.05
563,572,27.6,64.5,105,12.05
564,571,27.6,64.8,105,12.05
564,565,27.6,64.8,105,12.05
588,565,27.6,64.7,105,12.05
564,563,27.6,64.7,105,12.05
564,562,27.6,64.5,105,12.05
564,565,27.6,64.5,105,12.05
564,565,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
571,565,27.6,64.7,105,12.05
570,565,27.6,64.7,105,12.05
570,565,27.7,64.6,105,12.05
573,563,27.7,64.6,105,12.05
571,565,27.6,64.6,105,12.05
570,572,27.6,64.6,105,12.05
570,571,27.7,64.6,105,12.05
570,571,27.7,64.6,105,12.05
592,572,27.6,64.7,105,12.05
590,571,27.6,64.7,105,12.05
564,571,27.6,64.8,105,12.05
564,568,27.6,64.8,105,12.05
564,569,27.6,64.6,105,12.05
564,568,27.6,64.6,105,12.05
564,569,27.7,64.4,105,12.05
564,562,27.7,64.4,105,12.05
564,562,27.6,64.6,105,12.05
563,562,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
571,562,27.6,64.6,105,12.05
573,562,27.6,64.6,105,12.05
571,562,27.7,64.6,105,12.05
570,569,27.7,64.6,105,12.05
570,569,27.6,64.5,105,12.05
564,572,27.6,64.5,105,12.05
564,569,27.6,64.4,105,12.05
564,571,27.6,64.4,105,12.05
564,568,27.6,64.6,105,12.05
564,562,27.6,64.6,105,12.05
564,562,27.6,64.4,105,12.05
564,565,27.6,64.4,105,12.05
564,562,27.7,64.4,105,12.05
570,563,27.7,64.4,105,12.05
571,562,27.6,64.6,105,12.05
570,565,27.6,64.6,105,12.05
563,571,27.6,63.6,120,12.05
566,565,27.6,63.6,120,12.05
563,565,27.6,63.4,120,12.05
572,565,27.6,63.4,120,12.05
593,562,27.6,63.6,120,12.05
569,571,27.6,63.6,120,12.05
564,571,27.5,63.3,120,12.05
563,571,27.5,63.3,120,12.05
564,568,27.6,63.6,120,12.05
563,565,27.6,63.6,120,12.05
564,565,27.6,63.5,120,12.05
569,562,27.6,63.5,120,12.05
570,565,27.6,63.5,120,12.05
569,571,27.6,63.5,120,12.05
567,571,27.6,63.5,120,12.05
560,568,27.6,63.5,120,12.05
564,571,27.6,63.5,120,12.05
563,562,27.6,63.5,120,12.05
563,562,27.6,63.4,120,12.05
569,565,27.6,63.4,120,12.05
569,565,27.6,63.5,120,12.05
569,571,27.6,63.5,120,12.05
566,571,27.6,63.4,120,12.05
563,571,27.6,63.4,120,12.05
563,571,27.5,63.5,120,12.05
566,571,27.5,63.5,120,12.05
564,565,27.6,63.2,120,12.05
563,565,27.6,63.2,120,12.05
561,562,27.7,63.4,120,12.05
566,562,27.7,63.4,120,12.05
569,562,27.6,63.3,120,12.05
569,564,27.6,63.3,120,12.05
570,568,27.6,63.2,120,12.05
569,571,27.6,63.2,120,12.05
563,571,27.7,63.4,120,12.05
563,571,27.7,63.4,120,12.05
587,571,27.6,63.6,120,12.05
563,565,27.6,63.6,120,12.05
564,565,27.6,63.3,120,12.05
563,565,27.6,63.3,120,12.05
593,565,27.6,63.4,120,12.05
569,565,27.6,63.4,120,12.05
569,565,27.6,63.5,120,12.05
569,571,27.6,63.5,120,12.05
593,568,27.6,63.3,120,12.05
563,571,27.6,63.3,120,12.05
564,571,27.6,63.4,120,12.05
566,565,27.6,63.4,120,12.05
563,562,27.7,63.3,120,12.05
563,565,27.7,63.3,120,12.05
563,562,27.6,63.6,120,12.05
572,562,27.6,63.6,120,12.05
570,562,27.6,63.5,120,12.05
569,562,27.6,63.5,120,12.05
570,568,27.6,63.5,120,12.05
566,568,27.6,63.5,120,12.05
564,568,27.7,63.6,120,12.05
589,571,27.7,63.6,120,12.05
564,571,27.6,63.4,120,12.05
563,565,27.6,63.4,120,12.05
563,565,27.6,63.6,120,12.05
563,565,27.6,63.6,120,12.05
570,565,27.6,63.5,120,12.05
569,562,27.6,63.5,120,12.05
570,565,27.6,63.6,120,12.05
569,568,27.6,63.6,120,12.05
570,568,27.6,63.5,120,12.05
563,568,27.6,63.5,120,12.05
564,568,27.6,63.5,120,12.05
563,571,27.6,63.5,120,12.05
587,571,27.6,63.6,120,12.05
563,565,27.6,63.6,120,12.05
563,565,27.6,63.5,120,12.05
563,565,27.6,63.5,120,12.05
563,565,27.6,63.6,120,12.05
569,565,27.6,63.6,120,12.05
570,565,27.5,63.3,120,12.05
569,565,27.5,63.3,120,12.05
570,565,27.6,63.5,120,12.05
569,571,27.6,63.5,120,12.05
570,548,27.6,63.5,120,12.05
563,571,27.6,63.5,120,12.05
563,568,27.6,63.6,120,12.05
563,568,27.6,63.6,120,12.05
564,562,27.7,63.5,120,12.05
566,565,27.7,63.5,120,12.05
563,565,27.6,63.5,120,12.05
563,565,27.6,63.5,120,12.05
564,562,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
570,565,27.6,63.6,120,12.05
569,571,27.6,63.6,120,12.05
570,571,27.6,63.4,120,12.05
563,571,27.6,63.4,120,12.05
563,568,27.7,63.8,120,12.05
563,571,27.7,63.8,120,12.05
564,568,27.7,63.4,120,12.05
563,565,27.7,63.4,120,12.05
563,562,27.6,63.3,120,12.05
563,565,27.6,63.3,120,12.05
569,562,27.6,63.3,120,12.05
569,565,27.6,63.3,120,12.05
570,568,27.6,63.4,120,12.05
563,568,27.6,63.4,120,12.05
564,571,27.6,63.6,120,12.05
563,544,27.6,63.6,120,12.05
563,562,27.6,63.5,120,12.05
566,565,27.6,63.5,120,12.05
564,562,27.6,63.3,120,12.05
595,565,27.6,63.3,120,12.05
570,562,27.6,63.6,120,12.05
569,562,27.6,63.6,120,12.05
569,568,27.6,63.4,120,12.05
569,571,27.6,63.4,120,12.05
564,568,27.6,63.4,120,12.05
563,568,27.6,63.4,120,12.05
563,562,27.6,63.5,120,12.05
563,562,27.6,63.5,120,12.05
564,565,27.6,63.7,120,12.05
589,565,27.6,63.7,120,12.05
570,565,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
569,562,27.6,63.6,120,12.05
569,571,27.6,63.6,120,12.05
570,571,27.6,63.8,120,12.05
569,568,27.6,63.8,120,12.05
563,571,27.6,63.5,120,12.05
566,571,27.6,63.5,120,12.05
587,571,27.7,63.4,120,12.05
589,568,27.7,63.4,120,12.05
563,565,27.6,63.2,120,12.05
587,565,27.6,63.2,120,12.05
563,565,27.6,63.6,120,12.05
563,565,27.6,63.6,120,12.05
570,565,27.6,63.4,120,12.05
592,565,27.6,63.4,120,12.05
567,565,27.5,63.6,120,12.05
569,571,27.5,63.6,120,12.05
570,568,27.6,63.5,120,12.05
563,571,27.6,63.5,120,12.05
564,571,27.6,63.3,120,12.05
563,565,27.6,63.3,120,12.05
561,565,27.6,63.5,120,12.05
563,565,27.6,63.5,120,12.05
587,565,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
570,565,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
593,571,27.6,63.2,120,12.05
569,571,27.6,63.2,120,12.05
564,571,27.6,63.5,120,12.05
563,571,27.6,63.5,120,12.05
563,568,27.6,63.6,120,12.05
563,566,27.6,63.6,120,12.05
564,562,27.6,63.3,120,12.05
563,565,27.6,63.3,120,12.05
589,562,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
569,570,27.6,63.5,120,12.05
570,571,27.6,63.5,120,12.05
594,568,27.6,63.5,120,12.05
563,568,27.6,63.3,120,12.05
563,568,27.6,63.3,120,12.05
590,562,27.5,63.4,120,12.05
563,565,27.5,63.4,120,12.05
563,562,27.7,63.4,120,12.05
572,562,27.7,63.4,120,12.05
569,589,27.7,63.5,120,12.05
569,565,27.7,63.5,120,12.05
569,562,27.6,63.3,120,12.05
593,571,27.6,63.3,120,12.05
593,565,27.5,63.5,120,12.05
589,568,27.5,63.5,120,12.05
564,571,27.7,63.6,120,12.05
563,568,27.7,63.6,120,12.05
564,571,27.6,63.3,120,12.05
563,562,27.6,63.3,120,12.05
564,565,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
569,562,27.6,63.6,120,12.05
572,562,27.6,63.6,120,12.05
570,568,27.6,63.6,120,12.05
569,568,27.6,63.6,120,12.05
564,571,27.6,63.5,120,12.05
563,568,27.6,63.5,120,12.05
563,571,27.6,63.3,120,12.05
563,565,27.6,63.3,120,12.05
563,562,27.7,63.6,120,12.05
563,565,27.7,63.6,120,12.05
569,562,27.6,63.4,120,12.05
569,562,27.6,63.4,120,12.05
569,562,27.6,63.6,120,12.05
569,571,27.6,63.6,120,12.05
570,571,27.6,63.7,120,12.05
563,568,27.6,63.7,120,12.05
560,568,27.7,63.5,120,12.05
563,568,27.7,63.5,120,12.05
564,571,27.6,63.5,120,12.05
563,565,27.6,63.5,120,12.05
563,565,27.6,63.3,120,12.05
563,565,27.6,63.3,120,12.05
587,565,27.5,63.5,120,12.05
562,565,27.5,63.5,120,12.05
563,562,27.6,63.6,120,12.05
569,565,27.6,63.6,120,12.05
570,541,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
570,565,27.6,63.5,120,12.05
569,565,27.6,63.5,120,12.05
570,562,27.6,63.6,120,12.05
569,571,27.6,63.6,120,12.05
570,571,27.6,63.5,120,12.05
569,571,27.6,63.5,120,12.05
